
Chosen parameter values: r = 1.0, a = 0.1, z = 1.5, e = 0.75, K = 25.0.


Final population value per unit area:
Predator, 2.01550190005783
Prey, 19.967181103536205

         334937 function calls (329744 primitive calls) in 0.702 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 patches.py:1721(_pprint_table)
        6    0.000    0.000    0.001    0.000 patches.py:1758(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1795(_simpleprint_styles)
       10    0.000    0.000    0.000    0.000 patches.py:1802(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:1807(_Style)
        2    0.000    0.000    0.000    0.000 patches.py:1813(__new__)
        1    0.000    0.000    0.000    0.000 patches.py:1863(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1901(_Base)
        2    0.000    0.000    0.000    0.000 patches.py:1914(__init__)
       30    0.000    0.000    0.004    0.000 patches.py:192(get_transform)
        1    0.000    0.000    0.000    0.000 patches.py:1931(__call__)
        1    0.000    0.000    0.000    0.000 patches.py:1965(Square)
        1    0.000    0.000    0.000    0.000 patches.py:1970(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1979(transmute)
        1    0.000    0.000    0.000    0.000 patches.py:1995(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2018(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2056(RArrow)
        7    0.000    0.000    0.000    0.000 patches.py:206(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2075(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2126(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2131(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2189(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:224(get_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2244(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:231(get_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2353(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2388(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:2405(__init__)
        2    0.000    0.000    0.000    0.000 patches.py:2454(set_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:2488(set_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:2497(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:2512(get_mutation_aspect)
        1    0.000    0.000    0.000    0.000 patches.py:2518(get_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:2522(get_path)
        8    0.000    0.000    0.000    0.000 patches.py:253(set_antialiased)
        1    0.000    0.000    0.000    0.000 patches.py:2587(set_bounds)
        1    0.000    0.000    0.000    0.000 patches.py:2608(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:264(set_aa)
        1    0.000    0.000    0.000    0.000 patches.py:2650(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2663(SimpleEvent)
       15    0.000    0.000    0.000    0.000 patches.py:268(set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2751(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2788(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2827(Angle)
       22    0.000    0.000    0.000    0.000 patches.py:284(set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2890(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2985(Bar)
        1    0.001    0.001    0.005    0.005 patches.py:3(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:3090(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3131(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:318(set_alpha)
        1    0.000    0.000    0.000    0.000 patches.py:3225(_Curve)
       12    0.000    0.000    0.000    0.000 patches.py:335(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:3361(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3372(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3392(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3412(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3432(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3453(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3474(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3496(_Bracket)
        7    0.000    0.000    0.000    0.000 patches.py:352(set_linestyle)
        1    0.000    0.000    0.000    0.000 patches.py:3573(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3608(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3632(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3656(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3690(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3776(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3878(Wedge)
        7    0.000    0.000    0.000    0.000 patches.py:393(set_fill)
        1    0.000    0.000    0.000    0.000 patches.py:3934(FancyArrowPatch)
       11    0.000    0.000    0.000    0.000 patches.py:412(set_capstyle)
        1    0.000    0.000    0.000    0.000 patches.py:4270(ConnectionPatch)
        7    0.000    0.000    0.000    0.000 patches.py:429(set_joinstyle)
        7    0.000    0.000    0.000    0.000 patches.py:446(set_hatch)
        7    0.000    0.000    0.003    0.000 patches.py:479(draw)
        1    0.000    0.000    0.000    0.000 patches.py:550(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:59(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:616(Rectangle)
        2    0.000    0.000    0.000    0.000 patches.py:626(__init__)
        3    0.000    0.000    0.000    0.000 patches.py:649(get_path)
       23    0.000    0.000    0.003    0.000 patches.py:655(_update_patch_transform)
       23    0.000    0.000    0.003    0.000 patches.py:671(get_patch_transform)
        7    0.000    0.000    0.000    0.000 patches.py:73(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:763(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:847(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:875(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:984(Wedge)
        1    0.000    0.000    0.000    0.000 path.py:1014(_define_deprecated_functions)
      753    0.003    0.000    0.014    0.000 path.py:103(__init__)
        1    0.000    0.000    0.000    0.000 path.py:13(<module>)
      130    0.001    0.000    0.002    0.000 path.py:172(_fast_from_codes_and_verts)
      753    0.004    0.000    0.009    0.000 path.py:212(_update_values)
      443    0.000    0.000    0.000    0.000 path.py:221(vertices)
      190    0.000    0.000    0.000    0.000 path.py:235(codes)
      129    0.000    0.000    0.000    0.000 path.py:254(simplify_threshold)
      130    0.000    0.000    0.000    0.000 path.py:262(simplify_threshold)
       30    0.000    0.000    0.000    0.000 path.py:266(has_nonfinite)
      252    0.000    0.000    0.000    0.000 path.py:273(should_simplify)
      130    0.000    0.000    0.000    0.000 path.py:280(should_simplify)
        1    0.000    0.000    0.000    0.000 path.py:31(Path)
       90    0.000    0.000    0.000    0.000 path.py:369(__len__)
       60    0.001    0.000    0.002    0.000 path.py:372(iter_segments)
       30    0.000    0.000    0.001    0.000 path.py:443(cleaned)
        4    0.000    0.000    0.000    0.000 path.py:469(transformed)
        1    0.000    0.000    0.000    0.000 path.py:483(contains_point)
        2    0.000    0.000    0.000    0.000 path.py:526(get_extents)
        4    0.000    0.000    0.001    0.000 path.py:544(intersects_path)
        4    0.000    0.000    0.002    0.000 path.py:554(intersects_bbox)
        7    0.000    0.000    0.000    0.000 path.py:616(unit_rectangle)
        1    0.000    0.000    0.000    0.000 pickle.py:1267(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.001    0.001 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:833(Unpickler)
        1    0.001    0.001    0.015    0.015 pilutil.py:7(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:116(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:169(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 polar.py:187(RadialLocator)
        1    0.000    0.000    0.000    0.000 polar.py:220(PolarAxes)
        1    0.000    0.000    0.000    0.000 polar.py:26(PolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:85(PolarAffine)
        1    0.000    0.000    0.000    0.000 polynomial.py:1517(Polynomial)
        1    0.000    0.000    0.000    0.000 polynomial.py:22(RankWarning)
        1    0.000    0.000    0.002    0.002 polynomial.py:4(<module>)
        1    0.000    0.000    0.001    0.001 polynomial.py:55(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:940(poly1d)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:58(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
       22    0.000    0.000    0.000    0.000 posixpath.py:112(basename)
       43    0.000    0.000    0.000    0.000 posixpath.py:120(dirname)
        6    0.000    0.000    0.000    0.000 posixpath.py:132(islink)
       34    0.000    0.000    0.000    0.000 posixpath.py:251(expanduser)
       31    0.000    0.000    0.000    0.000 posixpath.py:329(normpath)
       29    0.000    0.000    0.000    0.000 posixpath.py:358(abspath)
        1    0.000    0.000    0.000    0.000 posixpath.py:372(realpath)
        1    0.000    0.000    0.000    0.000 posixpath.py:380(_joinrealpath)
        6    0.000    0.000    0.000    0.000 posixpath.py:44(normcase)
       30    0.000    0.000    0.000    0.000 posixpath.py:52(isabs)
       76    0.001    0.000    0.001    0.000 posixpath.py:61(join)
        1    0.000    0.000    0.000    0.000 posixpath.py:82(split)
       24    0.000    0.000    0.000    0.000 posixpath.py:97(splitext)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:71(sixu)
        1    0.001    0.001    0.172    0.172 pylab.py:1(<module>)
        1    0.001    0.001    0.130    0.130 pylab.py:217(<module>)
    100/6    0.000    0.000    0.002    0.000 pyparsing.py:1037(_parseCache)
       38    0.000    0.000    0.000    0.000 pyparsing.py:1058(resetCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1063(enablePackrat)
       20    0.000    0.000    0.005    0.000 pyparsing.py:1084(parseString)
    61/58    0.000    0.000    0.000    0.000 pyparsing.py:109(_ustr)
       34    0.000    0.000    0.002    0.000 pyparsing.py:1226(__add__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1337(__or__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1397(__invert__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1401(__call__)
       13    0.000    0.000    0.000    0.000 pyparsing.py:1423(leaveWhitespace)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1431(setWhitespaceChars)
        1    0.000    0.000    0.000    0.000 pyparsing.py:145(<genexpr>)
       29    0.000    0.000    0.000    0.000 pyparsing.py:1475(__str__)
       87    0.000    0.000    0.000    0.000 pyparsing.py:1481(streamline)
      200    0.000    0.000    0.000    0.000 pyparsing.py:1528(__hash__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1538(Token)
       54    0.000    0.000    0.000    0.000 pyparsing.py:1540(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1543(setName)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1549(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1551(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1558(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:157(_Constants)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1571(Literal)
       24    0.000    0.000    0.000    0.000 pyparsing.py:1573(__init__)
       78    0.000    0.000    0.000    0.000 pyparsing.py:1592(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1600(Keyword)
       95    0.000    0.000    0.000    0.000 pyparsing.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1656(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:167(ParseBaseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1673(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1683(Word)
        7    0.000    0.000    0.002    0.000 pyparsing.py:1695(__init__)
      187    0.000    0.000    0.000    0.000 pyparsing.py:1698(<genexpr>)
       92    0.000    0.000    0.000    0.000 pyparsing.py:171(__init__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1749(parseImpl)
        9    0.000    0.000    0.000    0.000 pyparsing.py:1784(__str__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1793(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1807(Regex)
       16    0.000    0.000    0.004    0.000 pyparsing.py:1812(__init__)
       50    0.000    0.000    0.000    0.000 pyparsing.py:1846(parseImpl)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1859(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1871(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1983(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2045(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2094(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2095(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2101(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2124(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2126(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2144(LineEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2146(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:215(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2162(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2164(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2175(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2177(__init__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:2181(parseImpl)
